# x	y	u	v	mask
 11.1593	 13.2184	  0.0000	  0.0000	  0.0000
 11.3321	 13.2184	  0.0000	  0.0000	  0.0000
 11.5049	 13.2184	  0.0000	  0.0000	  0.0000
 11.6777	 13.2184	  0.0000	  0.0000	  0.0000
 11.8505	 13.2184	  0.0000	  0.0000	  0.0000
 12.0232	 13.2184	  0.0000	  0.0000	  0.0000
 12.1960	 13.2184	  0.0000	  0.0000	  0.0000
 12.3688	 13.2184	  0.0000	  0.0000	  0.0000
 12.5416	 13.2184	  0.0000	  0.0000	  0.0000
 12.7144	 13.2184	  0.0000	  0.0000	  0.0000
 12.8872	 13.2184	  0.0000	  0.0000	  0.0000
 13.0600	 13.2184	  0.0000	  0.0000	  0.0000
 13.2328	 13.2184	  0.0000	  0.0000	  0.0000
 13.4056	 13.2184	  0.0000	  0.0000	  0.0000
 13.5783	 13.2184	  0.0000	  0.0000	  0.0000
 13.7511	 13.2184	  0.0000	  0.0000	  0.0000
  0.2736	 13.0456	  0.0000	  0.0000	  0.0000
  0.4464	 13.0456	  0.0000	  0.0000	  0.0000
  0.6192	 13.0456	  0.0000	  0.0000	  0.0000
  0.7920	 13.0456	  0.0000	  0.0000	  0.0000
  0.9647	 13.0456	  0.0000	  0.0000	  0.0000
  1.1375	 13.0456	  0.0000	  0.0000	  0.0000
  1.3103	 13.0456	  0.0000	  0.0000	  0.0000
  1.4831	 13.0456	  0.0000	  0.0000	  0.0000
  1.6559	 13.0456	  0.0000	  0.0000	  0.0000
  1.8287	 13.0456	  0.0000	  0.0000	  0.0000
  2.0015	 13.0456	  0.0000	  0.0000	  0.0000
  2.1743	 13.0456	  0.0000	  0.0000	  0.0000
  2.3471	 13.0456	  0.0000	  0.0000	  0.0000
  2.5198	 13.0456	  0.0000	  0.0000	  0.0000
  2.6926	 13.0456	  2.4871	 -0.0797	  0.0000
  2.8654	 13.0456	 -1.7323	 -0.2149	  0.0000
  3.0382	 13.0456	 -0.0313	  0.2466	  0.0000
  3.2110	 13.0456	  0.9656	 -0.0712	  0.0000
  3.3838	 13.0456	  3.5685	 -4.3599	  0.0000
  3.5566	 13.0456	 -0.3781	 -0.6424	  0.0000
  3.7294	 13.0456	 -0.0888	 -0.2888	  0.0000
  3.9022	 13.0456	  0.2512	  0.1656	  0.0000
  4.0749	 13.0456	 -0.4344	 -0.2268	  0.0000
  4.2477	 13.0456	 -0.2421	 -0.2103	  0.0000
  4.4205	 13.0456	 -0.1414	 -0.0646	  0.0000
  4.5933	 13.0456	 -0.4487	 -0.2601	  0.0000
  4.7661	 13.0456	 -0.4376	 -0.3386	  0.0000
  4.9389	 13.0456	 -0.1478	 -0.4160	  0.0000
  5.1117	 13.0456	 -1.0377	 -0.2449	  0.0000
  5.2845	 13.0456	 -1.0467	 -0.3650	  0.0000
  5.4573	 13.0456	 -0.9050	 -0.3235	  0.0000
  5.6300	 13.0456	  0.8872	  1.0504	  0.0000
  5.8028	 13.0456	  1.1003	  1.3526	  0.0000
  5.9756	 13.0456	 -0.3521	  0.0160	  0.0000
  6.1484	 13.0456	  0.4340	 -3.4605	  0.0000
  6.3212	 13.0456	  0.0126	  2.6312	  0.0000
  6.4940	 13.0456	  0.7160	  0.6164	  0.0000
  6.6668	 13.0456	  0.3870	 -0.9987	  0.0000
  6.8396	 13.0456	  0.8575	 -1.7146	  0.0000
  7.0124	 13.0456	 -0.6298	  0.0735	  0.0000
  7.1851	 13.0456	 -0.9833	  0.0829	  0.0000
  7.3579	 13.0456	 -1.4065	 -0.1622	  0.0000
  7.5307	 13.0456	 -1.8773	 -0.0927	  0.0000
  7.7035	 13.0456	 -1.7162	 -0.0454	  0.0000
  7.8763	 13.0456	 -2.0854	  0.0384	  0.0000
  8.0491	 13.0456	 -0.9007	  1.0505	  0.0000
  8.2219	 13.0456	 -1.3375	 -1.5756	  0.0000
  8.3947	 13.0456	  0.1692	  0.1437	  0.0000
  8.5675	 13.0456	 -1.5988	  0.6135	  0.0000
  8.7402	 13.0456	 -1.9686	  0.5077	  0.0000
  8.9130	 13.0456	 -1.8893	  0.5550	  0.0000
  9.0858	 13.0456	 -1.5939	  0.8643	  0.0000
  9.2586	 13.0456	 -0.6548	 -0.0535	  0.0000
  9.4314	 13.0456	 -0.4143	 -2.4158	  0.0000
  9.6042	 13.0456	 -3.1791	 -1.2584	  0.0000
  9.7770	 13.0456	 -7.0326	 -1.5955	  0.0000
  9.9498	 13.0456	 -1.5437	 -1.4986	  0.0000
 10.1226	 13.0456	 -1.4046	  1.6909	  0.0000
 10.2954	 13.0456	 -3.1267	  0.7251	  0.0000
 10.4681	 13.0456	 -0.0657	  0.5015	  0.0000
 10.6409	 13.0456	 -0.1896	 -1.4084	  0.0000
